"","new_line","line","month","day","protest","march.demonstration","strike","occupation","blockade","hunger.strike","location","number","police","violence","damage","organization","text"
"29",83,214,0,0,1,1,0,0,0,0,"Ibagu�, Tolima","",1,0,0,"Estudiantes del Instituto T�cnico","En Ibagué, Tolima, estudiantes del Instituto Técnico “Ciudad Ibagué” protestan contra la Secretaría de Educación por el incumplimiento frente a la asignación de un Vigilante para la institución. Los manifestantes aseguran que desde que entraron a estudiar no tienen Vigilancia en la institución y que los padres de familia son los que cuidan la puerta, así mismo solicitan personal de aseo, pues en ocasiones deben lavar los baños. La manifestación es reprimida por agentes de la policía. El secretario de Educación anuncia que está pendiente la ﬁnalización del proceso de licitación para contratar servicios en las labores de aseo y Vigilancia."
"27",86,217,0,0,1,0,1,0,0,0,"Manaure, La Guajira","",0,0,0,"Sociedad Salinas Mar�timas de Manaure (SAMA)","En el municipio de Manaure, La Guajira, trabajadores de la Sociedad Salinas Marítimas de Manaure Ltda. (SAMA) realizan una huelga en medio de un conﬂicto laboral. La empresa señala que la huelga es ilegal, estableciendo que “como hasta el momento ninguno de los trabajadores de SAMA Limitada ha ingresado a laborar, se deben suspender los contratos de trabajo de todo el personal. En ese sentido, no habrá pago de salarios durante el término en que persista la huelga ilegal de las instalaciones por parte del sindicato”. En ese sentido, cerca de 82 trabajadores agremiados al Sindicato de Trabajadores de la Sociedad Salinas Marítimas de Manaure Ltda. (SINTRASALINAS) serían despedidos en las próximas horas, con lo cual se agudizaría la crisis laboral de las salinas marítimas más grandes del país."
"60",88,219,0,0,1,1,0,0,0,0,"San Juan de Pasto, Nari�o","",0,0,0,"Estudiantes del Universidad de Nari�o","Los estudiantes del Liceo de la Universidad de Nariño, en Pasto, realizan una singular protesta. Cubiertos con sábanas le expresan al gobierno nacional que no son fantasmas y que bajo ningún punto aceptan que su colegio sea privatizado, como lo pretende el Ministerio de Educación nacional. Los manifestantes advierten que la no transferencia de recursos podría generar que esta institución desaparezca como entidad pública."
"66",90,221,0,0,1,1,0,0,0,0,"Medell�n, Antioquia","",0,0,0,"Comunidad Can�bica Colombiana","Miles de personas marchan por el centro de Medellín para pedir la legalización de la marihuana. Con consignas, pancartas y música los manifestantes ocupan la calle San Juan entre la avenida Oriental y la plaza Cisneros. “Buscamos que se deje de estigmatizar a los consumidores como personas enfermas y delincuentes y pensamos que se debería reconocer los usos medicinales, espirituales, lúdicos e industriales del cannabis”, manifiesta Humberto Parrado, miembro de la Comunidad Canábica Colombiana."
"59",96,227,0,0,1,0,1,0,0,0,"Maicao, La Guajira","",0,0,0,"Sindicato de Trabajadoras de Centros de Infancia y Hogares de Bienestar Familiar (SINTRACIHOBI)","Las madres comunitarias del municipio de Maicao, La Guajira, se unen al paro nacional indefinido convocado por el SINTRACIHOBI. Además, denuncian que las organizaciones intermediarias encargadas de administrar los recursos para sus becas y el suministro de alimentos las están amenazando con no pagarles sus mesadas si apoyan el paro."
"41",98,229,0,0,0,0,0,0,0,0,"","",0,0,0,"","En una mesa de trabajo integrada por representantes de las madres comunitarias, Germán Quiroga, subdirector del ICBF, Mauricio Olivero, viceministro de Trabajo, y Andrés Restrepo, director de Pensiones del Ministerio de Hacienda, se llega a un acuerdo para levantar el paro. Por el momento se garantiza que todas las madres comunitarias podrán pasar a la estrategia “De Cero a Siempre”, es decir, hacer parte de los nuevos centros de desarrollo infantil, sin importar la edad de la mujer. Mientras tanto, Luz Elena Betancur, asesora de la dirección nacional del ICBF anuncia que las mujeres que entran a la nueva estrategia tendrían una relación diferente con el ICBF: “Ellas ganarían un salario mínimo, pero si han hecho una técnica o son profesionales se les incrementaría el salario”."
"56",100,231,0,0,1,0,0,0,1,0,"Santa Cruz de Mompox, Bol�var","300+",0,0,0,"","La isla de Mompox en la depresión Momposina, Magdalena, permanece incomunicada vía terrestre por un bloqueo que adelantan los transportadores de la zona que reclaman el arreglo de las vías ante el inminente desbordamiento de río Magdalena. Se estima que por lo menos 300 automotores bloquean los puntos de acceso a Mompox, lo que imposibilita el tráfico vehicular hacia el sur del departamento de Bolívar. Un transportador de la región asegura que la protesta es en contra del Consorcio Transversal Vía las Américas porque no ha reparado la carretera, la cual está a punto de quedar bajo las aguas del río Magdalena. Los manifestantes exigen presencia de una comisión del gobierno nacional como única condición para levantar el bloqueo."
"46",102,236,0,0,1,1,0,0,0,0,"Neiva, Huila","",0,0,0,"Estudiantes del Instituci�n Educativa","Estudiantes de la Institución Educativa “Atanasio Girardot” marchan por las calles de Neiva, Huila. Con consignas, banderas y carteles los manifestantes piden la vinculación de un docente para la asignatura de inglés, servicios de restaurante, transporte escolar y la adecuación de un escenario deportivo en la institución. Los estudiantes y el secretario de educación establecen acuerdos."
"2",108,240,0,0,1,1,0,0,0,0,"Pueblo Nuevo, C�rdoba","50~",0,0,0,"Trabajadores despedidos de Fundaci�n Empresar","Alrededor de 50 ex trabajadores, la mayoría de la Fundación Empresar, asignados a la Empresa Social del Estado (ESE) CAMU en Pueblo Nuevo, Córdoba, realizan un plantón frente a las instalaciones de este centro de salud. Los manifestantes reclaman el pago del salario de los meses marzo y abril, además de sus prestaciones sociales. En semanas pasadas fueron despedidos sin ninguna explicación."
"19",110,242,0,0,1,0,0,1,0,0,"Bogot�, Distrito Capital","",0,0,0,"V�ctimas de ataques con �cido","En Bogotá, mujeres víctimas de ataques con ácido realizan un plantón en la Plaza de Bolívar para exigir al Congreso de la República la aprobación del proyecto de ley que tipifica estos ataques como tentativa de homicidio y que restringe la venta de la sustancia. Las manifestantes aseguran que las penas impuestas a los victimarios no son suficientes. Este año se han reportado 17 casos en la capital del país y el departamento de Cundinamarca."
"39",116,246,0,0,1,0,1,0,0,0,"Popay�n, Cauca","",0,0,0,"Sindicato de Trabajadoras de Centros de Infancia y Hogares de Bienestar Familiar (SINTRACIHOBI)","En Popayán, las madres comunitarias continúan en huelga y asamblea permanente frente a las instalaciones de la seccional de Cauca del ICBF. Las manifestantes aseguran que el programa “De Cero a Siempre” las deja excluidas sin tener en cuenta la experiencia acumulada, el afecto, la entrega y el compromiso social y comunitario” con el que durante 25 años han trabajado en los diferentes hogares. Pensiones e indemnización son otros temas pendientes."
"57",118,248,0,0,1,1,0,0,0,0,"","",0,0,0,"Unidos por la Vida Colombia","La plataforma Unidos por la Vida Colombia realiza la VI Marcha Nacional por el Derecho a la Vida, en protesta por la despenalización del aborto por parte de la Corte Constitucional."
"21",120,250,0,0,1,1,0,0,0,0,"Cali, Valle de Cauca","2000+",0,0,0,"","En Cali, Valle del Cauca, más de 2 mil personas marchan contra el aborto y se concentran en la Plazoleta de San Francisco para hacer un minuto de silencio por las vidas de los “no nacidos”, como los llaman los manifestantes. Una vocera de la marcha en esta ciudad señala que “es fundamental que todos conozcan la realidad de la industria del aborto, se sensibilice y sobre todo se una, para que seamos cada vez más los que defendemos la vida en gestación y a las madres de estos pequeños”. En Bogotá, decenas de mujeres se unen a la marcha."
"6",122,252,0,0,1,1,0,0,0,0,"Puerto Escondido, C�rdoba","600~",0,0,0,"Estudiantes del Colegio Cristo Rey","Cerca de 600 estudiantes del colegio Cristo Rey, ubicado en Puerto Escondido, Córdoba, realizan una protesta. Con pancartas frente al plantel educativo reclaman que se les respeten sus derechos como personas y como estudiantes. Los manifestantes aseguran que la coordinadora académica del plantel educativo ha cometido abusos y ha proferido amenazas en su contra. Una representante de los estudiantes que ha recibido amenazas por reclamar, maniﬁesta: “no estamos cometiendo ningún delito, solo reclamamos el derecho a una educación digna y por eso hoy le decimos no al maltrato”. Padres de familia y líderes comunitarios se unen a la movilización."
"14",124,257,0,0,1,1,0,0,0,0,"Salento, Quindio","12",0,0,0,"Trabajadores de ventas informales","Doce propietarios de ventas informales en Salento, Quindío, marchan por las principales vías de este municipio para exigir un trato digno por parte de la administración de ese municipio. Los comerciantes aseguran que desde hace dos años, cuando fueron reubicados en el parque de las aguas por orden del Instituto Seccional de Salud de Quindío (ISSQ) y la secretaría de Gobierno del municipio, sus negocios no han tenido las mismas ganancias. Por eso, los informales solicitan a la administración municipal que los reubique nuevamente en un sitio que les permita tener condiciones dignas de trabajo."
"64",126,259,0,0,0,0,0,0,0,0,"Caloto, Cauca","10000+",0,0,0,"","Más de diez mil personas, entre indígenas, afro descendientes y campesinos, participan en la movilización que durante dos días recorre los municipios más afectados por el conﬂicto armado en el norte del Cauca. Los manifestantes inician la marcha en Caloto, hacia Santander de Quilichao, donde realizan un evento cultural en el parque principal. El recorrido terminará el 11 de mayo en Villa Rica. Durante el encuentro se instalan mesas de trabajo e interlocución con el gobierno nacional y departamental para discutir la búsqueda de una salida pacífica al conﬂicto armado que afecta el departamento del Cauca. El alcalde del municipio de Villa Rica recuerda que hace tres meses este municipio fue afectado por la explosión de un carro bomba y que, por tanto, esta manifestación también busca pedir la solución a los problemas ocasionados por este hecho violento."
"69",128,261,0,0,1,1,0,0,0,0,"Tello, Huila","200~",0,0,0,"","Unas 200 personas marchan por las calles del municipio de Tello, Huila, para pedir por el regreso de la menor de 4 años, Sara Valentina Cardozo, quien se encuentra desaparecida desde el primero de mayo. Los manifestantes exigen el respeto por la vida y los derechos de los niños."
"52",134,265,0,0,1,0,0,1,0,0,"Balboa, Risaralda","",0,0,0,"","Habitantes del municipio de Balboa, Risaralda, se toman la plaza principal como forma de protestar contra la construcción del Hospital Cristo Rey en este sitio histórico. La manifestación, que se realiza desde hace dos meses, busca deﬁnir si dicha plaza es un bien de uso público o un bien fiscal del municipio, lo cual será definitivo en el pleito legal que actualmente se adelanta entre la administración municipal y los manifestantes."
"45",136,267,0,0,1,1,0,0,0,0,"Bogot�, Distrito Capital","",0,0,0,"","Esposas, hermanas e hijas de reclusos de diferentes centros penitenciarios marchan desnudas por las principales calles de Bogotá para protestar contra la indiferencia del gobierno nacional ante los atropellos de que son víctimas sus familiares en las cárceles, en las cuales el hacinamiento ha llegado a extremos insoportables."
"50",142,271,0,0,1,0,0,0,1,0,"Nuevo Granada, Antioquia","",0,0,0,"","Habitantes de la vereda Nueva Granada, en Turbo, Antioquia, bloquean la vía principal que de Apartadó conduce a Turbo. Los campesinos exigen una mayor atención, mejoras en la infraestructura de los centros educativos y arreglos en la carretera que los conecta con la vía principal, la cual en períodos de lluvia se hace prácticamente intransitable. Esta situación provoca que los campesinos, al no poder transportar los productos que cultivan, tengan grandes pérdidas económicas."
"35",145,274,0,0,1,1,0,0,0,0,"Medell�n, Antioquia","",0,0,0,"","En Medellín, un grupo de afrodescendientes realiza un plantón frente a las instalaciones de la asamblea departamental como forma de protestar contra el diputado de Antioquia Rodrigo Mesa, quien en días anteriores manifestó “que invertir dinero en el Chocó, era como perfumar un bollo”. Los manifestantes piden respeto por la comunidad afro y la renuncia del diputado."
"36",151,278,0,0,1,0,0,0,1,0,"Monter�a, C�rdoba","",0,0,0,"","En Montería, Córdoba, habitantes del barrio Villacielo y de otros sectores de la ciudad bloquean la vía que de Montería conduce al corregimiento El Sabanal. Los manifestantes protestan por más de tres horas contra la administración municipal para pedir el arreglo de la vía que se encuentra en malas condiciones. Las partes acuerdan el arreglo provisional en los puntos críticos de la vía y proyectan un arreglo total para después de mitad de año."
"17",153,280,0,0,1,1,0,0,0,0,"Bogot�, Distrito Capital","",1,1,0,"Estudiantes del Universidad Nacional","En Bogotá, la Plaza del Che Guevara de la Universidad Nacional es escenario de protesta. Los estudiantes rechazan la entrada en vigencia del tratado de libre comercio entre Colombia y Estados Unidos. La confrontación entre los manifestantes y el ESMAD deja un policía herido. El alcalde, Gustavo Petro, suspende las clases en las universidades públicas y privadas como medida de seguridad."
"34",159,284,0,0,1,0,0,1,0,0,"Medell�n, Antioquia","",0,0,0,"","En Medellín, jóvenes en condición de discapacidad auditiva realizan un plantón en el centro administrativo La Alpujarra. Con la manifestación denominada “Escúchame” piden que la población en situación de discapacidad sea incluida en las políticas públicas de la ciudad. Los manifestantes aseguran que no se les está garantizando el acceso y la permanencia a la educación."
"48",161,286,0,0,1,1,0,0,0,0,"Armenia, Quindio","",0,0,0,"Estudiantes del Servicio Nacional de Aprendizaje (SENA)","Estudiantes del Servicio Nacional de Aprendizaje (SENA) marchan por las principales vías de Armenia, Quindío, como forma de protestar contra la entrada en vigencia del tratado de libre comercio entre Colombia y Estados Unidos. Igualmente, reclaman por las múltiples diﬁcultades que afrontan los docentes en la actualidad."
"24",163,288,0,0,1,1,0,0,0,0,"Cartagena, Bol�var","",0,0,0,"Estudiantes del Instituto T�cnico","En Cartagena, Bolívar, estudiantes del Instituto Tecnológico Colegio Mayor de Bolívar en una jornada de paro realizan una marcha para pedir la asignación de recursos tecnológicos que requieren para desarrollar sus actividades diarias. Los estudiantes manifiestan que llevan más de una semana en esta situación. La rectora, directores de unidades y un representante estudiantil se reúnen para llegar a un acuerdo."
"68",165,290,0,0,1,0,1,0,0,0,"Ibagu�, Tolima","70~",0,0,0,"Caja de Previsi�n de Comunicaciones (CAPRECOM)","Trabajadores de las 32 entidades territoriales de la CAPRECOM realizan un paro indefinido a nivel nacional. La jornada de protesta convocada por el SINTRACAPRECOM busca pedir al gobierno nacional la descentralización en los procesos de contratación y el mejoramiento en el servicio de los aﬁliados de esta EPS. Alrededor de 70 manifestantes se unen al cese de actividades en la ciudad de Ibagué, Tolima. En Bucaramanga, Santander, trabajadores acompañan la movilización nacional. En Arauca, departamento de Arauca, trabajadores apoyan el paro."
"18",172,297,0,0,1,0,0,1,0,0,"Bogot�, Distrito Capital","100+",0,0,0,"Instituto de Estudios para el Desarrollo y la Paz (INDEPAZ)","En Bogotá, más de cien personas realizan un plantón para rechazar el atentado contra el ex ministro Fernando Londoño, en el que murieron sus dos escoltas y resultaron heridas alrededor de 50 personas. El director del Instituto de Estudios para el Desarrollo y la Paz (INDEPAZ) señala que “la manifestación es la oportunidad para que las personas expresen su indignación ante este tipo de hechos violentos”."
"25",174,299,0,0,1,0,0,0,1,0,"Cartagena, Bol�var","",1,0,0,"Trabajadores de la Refiner�a de Cartagena (REFICAR), Uni�n Sindical Obrera (USO)","En Cartagena, Bolívar, trabajadores de la Refinería de Cartagena S.A. (REFICAR), liderados por miembros de la Unión Sindical Obrera (USO), bloquean la entrada a la empresa como forma de protestar contra el despido colectivo de trabajadores y reclamar salarios justos. La protesta es dispersada por el ESMAD. El mes pasado los trabajadores protestaron contra las políticas de la empresa, en términos de la discriminación en la política contractual entre trabajadores extranjeros y colombianos."
"28",176,301,0,0,1,1,0,0,0,0,"Florencia, Caquet�","",0,0,0,"","En Florencia, Caquetá, estudiantes marchan para protestar contra la crisis económica que se prevé con la implementación del tratado de libre comercio entre Colombia y Estados Unidos. De igual manera, los manifestantes rechazan el alza en las matrículas en la Universidad de la Amazonia. Sindicatos y diferentes sectores sociales acompañan la jornada de movilización convocada a nivel nacional. Por su parte, en Pereira, estudiantes de la Universidad Tecnológica de Pereira realizan un “pupitrazo” que consiste en sacar los pupitres hacia la entrada del alma mater como forma de protestar contra de la entrada en vigencia del tratado. Los universitarios aseguran que este afectaría al sector agropecuario, la producción nacional y la educación. Con una confrontación entre los manifestantes y el ESMAD culmina la manifestación. Doce personas resultaron retenidas."
"5",182,305,0,0,1,0,1,0,0,0,"Monter�a, C�rdoba","40~",0,0,0,"Caja de Previsi�n de Comunicaciones (CAPRECOM)","Cerca de 40 empleados de la CAPRECOM se unen al paro nacional en Montería, Córdoba, para protestar contra las irregularidades en la EPS. La protesta busca denunciar la contratación mediante cooperativas y los nombramientos a través de convenios políticos. Los empleados aseguran que les adeudan un mes de pago y nueve a los proveedores."
"62",188,309,0,0,1,0,0,0,1,0,"Sampu�s, Sucre","",0,0,0,"","Los habitantes del barrio Barranquillita del municipio de Sampués, Sucre, bloquean la vía entre la carrera 13 y la calle 100 como forma de protesta contra la Empresa Oﬁcial de Acueducto, Alcantarillado y Aseo de Sampués (EMPASAM). Los manifestantes piden la reparación de una alcantarilla. Al lugar de la manifestación llega el gerente de la empresa de servicio público y alcanza un acuerdo con la comunidad."
"23",194,313,0,0,1,1,0,0,0,0,"Cartagena, Bol�var","",0,0,0,"Cabildo Gavilaneo","En Cartagena, Bolívar, el Cabildo Gavilaneo, que reúne a varias organizaciones afro, marcha en la Gran Kamdanga Afrocaribeña para reclamar por los derechos de esta población y el derecho al territorio. Habitantes de las comunidades aledañas se unen a la manifestación con consignas como “abajo el desplazamiento que están sufriendo nuestras comunidades”. Los marchantes realizan la manifestación en conmemoración del día nacional de la afrocolombianidad."
"12",200,322,0,0,1,1,0,0,0,0,"Cartagena, Bol�var","",0,0,0,"Estudiantes del Instituci�n Educativa","Desde las 7 de la mañana, estudiantes de la institución educativa Nuestro Esfuerzo en Cartagena, Bolívar, protestan por no tener un lugar propicio donde recibir clases. Los manifestantes exigen que el distrito termine las obras del nuevo colegio que estaban previstas para el 15 de mayo del presente año. Padres de familia se unen a la manifestación. Con una cartelera que dice “El pueblo lo dice y tiene la razón, ¡primero es la educación!”, estudiantes y padres de familia permanecen en la institución a la espera de un pronunciamiento de las autoridades. En febrero los estudiantes protestaron por la misma razón."
"26",202,324,0,0,1,0,0,0,1,0,"Yumbo, Valle de Cauca","150~",1,0,0,"","En el corregimiento Dapa, municipio de Yumbo, Valle del Cauca, cerca de 150 habitantes bloquean la vía que comunica este corregimiento con los municipios de Yumbo y Cali en protesta por su mal estado. La manifestación es dispersada por miembros del ESMAD."
"51",208,328,0,0,1,0,0,1,0,0,"Arjona, Bol�var","",0,0,0,"","Habitantes de Puerto Badel, corregimiento del municipio de Arjona, Bolívar, se toman la estación matriz de bombeo de agua llamada Dolores como forma de protestar contra la Electrificadora del Caribe SA. (ELECTRICARIBE) para que sea restablecido el servicio de energía. Esta situación empieza a tener sus efectos sobre la ciudad de Cartagena, lo que conlleva a una inminente suspensión del líquido en toda la ciudad."
"9",210,330,0,0,1,1,0,0,0,0,"Neiva, Huila","100+",0,0,0,"","Cientos de Madres Comunitarias y Jardineras realizan un plantón frente a las instalaciones del ICBF en Neiva, Huila. Las manifestantes protestan contra la implementación de la estrategia del gobierno nacional “De Cero a Siempre”, con la cual aseguran que quedarían excluidas y desempleadas al entregar a terceros la administración de los programas en los que ellas han laborado por años."
"15",212,332,0,0,1,0,0,1,0,0,"Pensilvania, Caldas","",0,0,0,"Estudiantes del Instituci�n Educativa","En Arboleda, corregimiento del municipio de Pensilvania, Caldas, estudiantes de la Institución Educativa Pablo VI realizan un plantón para protestar contra el maltrato psicológico por parte de una docente. Los manifestantes y profesores llegan a un acuerdo."
"43",214,334,0,0,1,1,0,0,0,0,"Villavicencio, Meta","300~",0,0,0,"","En Villavicencio, Meta, alrededor de 300 personas marchan para pedir la libertad de un joven secuestrado hace nueve meses por las FARC. La protesta busca mostrar el rechazo contra el secuestro y pedir al gobierno nacional la priorización de este tema en su agenda política. El gobernador del departamento del Meta, quien estuvo siete años en cautiverio, expresa la importancia de que la comunidad reclame por la libertad de los secuestrados y se manifieste a favor de la vida y de la libertad."
