"","new_line","line","month","day","protest","march.demonstration","strike","occupation","blockade","hunger.strike","location","number","police","violence","damage","organization","text"
"22",81,206,0,0,1,1,0,0,0,0,"Managua, Managua","",0,0,0,"Estudiantes de la Universidad Nacional Agraria (UNA)","Un grupo de estudiantes de la Universidad Nacional Agraria (UNA) amenaza con quemar las oﬁcinas de la Unión Nacional de Estudiantes de Nicaragua (UNEN) de esa casa de estudios, por el silencio de los dirigentes estudiantiles de esa organización ante la decisión del Rector de donar al Gobierno 45 manzanas de tierra de la ﬁnca Santa Rosa. Tras conocer que las autoridades de la UNA mantienen su posición de no revocar el acuerdo ﬁrmado con el Gobierno, un grupo de jóvenes se dirige hasta las oﬁcinas de UNEN para protestar por el silencio de esa organización."
"7",83,210,0,0,1,0,0,1,0,0,"Managua, Managua","12+",0,0,0,"Unidad Nacional de Adulto Mayor (UNAM)","Decenas de miembros de la Unidad Nacional de Adulto Mayor (UNAM) se plantan en las instalaciones centrales del Instituto Nicaragüense de Seguridad Social (INSS) y aseguran que no suspenderán la huelga hasta que el presidente de esa cartera, Roberto López, les de la fecha de entrega de las pensiones y el monto de las mismas. La protesta se extiende hasta las delegaciones del INSS ubicadas en la zona de Migración y en Multicentro Las Américas, además de las sedes regionales ubicadas en las cabeceras departamentales del país."
"10",85,212,0,0,1,1,0,0,0,0,"","",0,0,0,"Colectivo de Mujeres","El Colectivo de Mujeres ITZA maniﬁesta su total rechazo ante las violaciones a los derechos de las mujeres en Nicaragua. La organización aﬁrma que han realizado tres plantones frente a los juzgados de Jinotepe y Diriamba, en donde han recibido rechazos, burlas, ofensas y amenazas de muerte por hombres de todas las edades."
"19",91,216,0,0,1,1,0,0,0,0,"","",0,0,0,"Unidad Nacional del Adulto Mayor (UNAM)","Los miembros de la Unidad Nacional del Adulto Mayor (UNAM) anuncian que ante la negativa del Instituto Nicaragüense de Seguridad Social (INSS) de pagarles las pensiones de vej ez reducidas se ven obligados a recrudecer sus acciones. Según indicó Porﬁrio García, presidente de la UNAM, lo que siguen pidiendo es que se le dé respuesta a la demanda central que plantearon para conseguir la pensión reducida de vej ez, tal como lo estipula el artículo 49 de la Ley General de Seguridad Social. “Hemos insistido desde hace tiempo y no nos dan respuesta; para nosotros es satisfactorio que nos den las prótesis, pero eso no resuelve lo fundamental que es la alimentación y la asistencia médica”, agrega el dirigente."
"2",98,223,0,0,1,0,0,0,0,1,"","",0,0,0,"Unidad Nacional del Adulto Mayor (UNAM)","Ante la negativa de las autoridades del Instituto Nicaragüense de Seguridad Social (INSS), de conceder audiencia a los miembros de la Unidad Nacional del Adulto Mayor (UNAM), éstos iniciaron al mediodía de ayer una huelga de hambre que durará hasta que el presidente de la institución Roberto López se digne a recibirlos. Luego de más de 36 horas de haber iniciado la protesta, los adultos mayores continuaban siendo ignorados por las autoridades del INSS."
"18",100,225,0,0,0,0,0,0,0,0,"","",0,0,0,"","Los jefes del diario La Prensa muestran su desprecio por las leyes y los jueces al negarse a comparecer a la sesión de mediación convocada por el Juzgado Cuarto de lo Laboral donde se trataría del despido ilegal que realizaron de 23 trabajadores de ese medio de difusión. Los directivos deciden no comparecer al proceso que estableció el Juzgado Cuarto de lo Laboral para seguir la causa que interpusieron los trabajadores despedidos por el simple hecho de conformar un sindicato. Quienes sí se presentan son los 23 empleados cesanteados ilegalmente desde hace dos meses, los cuales se encuentran sin laborar como distribuidores de suscripciones luego que sus directivos y propietarios decidieron, sin la aprobación del Ministerio del Trabajo (MITRAB), cesarlos en sus funciones."
"13",106,229,0,0,1,1,0,0,0,0,"Managua, Managua","",0,0,0,"Empleados de Programa Mundial de Alimentos (PMA)","Esta mañana se realiza una marcha masiva de unidad contra el hambre, con el objetivo de conmemorar el Día Mundial de la Alimentación en el país, que salió de las inmediaciones del Hotel Princess hacia la Universidad Centroamericana (UCA), donde se llevó a cabo un acto de clausura. En la marcha participan varios grupos de estudiantes de los diferentes colegios de Managua, así como trabajadores de las instituciones gubernamentales que ven el tema de la seguridad alimentaria y representantes del Programa Mundial de Alimentos (PMA) en Nicaragua."
"17",108,231,0,0,0,0,0,0,0,0,"","",0,0,0,"","Las autoridades del Instituto Nicaragüense de Seguridad Social (INSS) deciden recibir a una delegación de los adultos mayores, luego de tres días de paro y 24 horas en huelga de hambre."
"23",114,235,0,0,1,1,0,0,0,0,"","",0,0,0,"Alianza Patriotica (AP)","Varios partidos políticos, movimientos y organizaciones apoyan hoy una eventual candidatura presidencial del Diputado opositor Fabio Gadea, con miras a las elecciones de noviembre de 2011, durante una manifestación que se realiza en Masaya, al sur de Managua. Los manifestantes, convocados por la Alianza Patriótica (AP), integrada por partidos, movimientos políticos y organizaciones opositoras al Gobierno de Daniel Ortega, dan su apoyo a Gadea al término de una marcha."
"11",121,242,0,0,0,0,0,0,0,0,"","",0,0,0,"","El Instituto Nacional de Información de Desarrollo (INIDE) aﬁrma que en Nicaragua cerca de 186 mil personas económicamente activas se encuentran en el desempleo y otras 885 mil tienen un empleo precario. La creación de empleo es insuﬁciente y por eso crece la migración. Un empresario advierte que debido a que el crecimiento del PIB no está acorde a la generación de empleos, el subempleo es una “válvula de escape”."
"8",127,246,0,0,1,1,0,0,0,0,"Managua, Managua","",0,0,0,"","Decenas de miembros de las asociaciones de no videntes marchan hacia la Asamblea Nacional, demandando a los diputados que aprueben una partida de 1.8 millones de córdobas en el 2011, destinados a ayudar a los más de 20 mil ciegos que existen en el país para lidiar con su discapacidad. Además demandan la reapertura del Centro Nacional de Rehabilitación para no videntes. “El año pasado pedimos esa misma cantidad a la Asamblea, pero sólo nos aprobaron 200 mil córdobas y esa es una cantidad mínima cuando las personas que rehabilitan son del campo y se les tiene que garantizar alimentación y transporte”, dijo Gloria Gutiérrez, coordinadora general de las organizaciones de ciegos de Nicaragua."
"12",133,252,0,0,0,0,0,0,0,0,"","",0,0,0,"","El Movimiento por el Rescate del Sandinismo liderado por la célebre ex guerrillera y actual Diputada, Mónica Baltodano rechaza, en un comunicado, “todo intento de reformas a la Constitución sin consulta con el pueblo”."
"6",139,256,0,0,1,1,0,0,0,0,"Managua, Managua","",0,0,0,"Unidad Nacional de Adulto Mayor (UNAM)","Decenas de miembros de la UNAM marchan hacia la casa presidencial demandando que el Gobierno central les resolviera el caso de las pensiones reducidas de vej ez, luego que se venciera la tregua de dos semanas que pidiera el Ejecutivo para solucionar el problema. Representantes de las diferentes delegaciones del Adulto Mayor en todo el país, detienen el tráﬁco en los semáforos de Montoya y luego marchan hacia la casa del mandatario."
