"","new_line","line","month","day","protest","march.demonstration","strike","occupation","blockade","hunger.strike","location","number","police","violence","damage","organization","text"
"22",62,185,0,0,1,1,0,0,0,0,"Santa Cruz de la Sierra, Santa Cruz","",0,0,0,"Federacion de Estudiantes Normalistas (FEN)","En la ciudad de Santa Cruz de la Sierra continúan las movilizaciones de los docentes y estudiantes de la Escuela Superior de Formación de Maestros Enrique Finot con una marcha que llega hasta la plaza 24 de Septiembre. Las protestas, iniciadas el lunes pasado, se deben a que el Ministerio de Educación determinó el cierre de tres carreras en esta Normal y dotó una mínima cantidad de cupos para nuevos estudiantes en esta gestión (245), siendo que la institución tiene capacidad para recibir a 1.500 nuevos alumnos. El dirigente de la FEN señala que las medidas continuarán y que se prevé la toma de instituciones."
"8",68,191,0,0,1,0,1,0,0,0,"Nuestra Se_ora de La Paz, La Paz","",1,1,1,"Confederacion de Choferes de Bolivia (CCHB)","El paro de transportes que afecta a 5 de las 10 ciudades bolivianas prosigue, a pesar de las gestiones de los diputados pertenecientes al gremio. Mientras el gobierno señala que retrocederá el Decreto Supremo 420, el dirigente máximo de la CCHB, Franklin Durán, condiciona la suspensión de la huelga a la liberación de 52 transportistas arrestados. En Cochabamba, un megaoperativo con participación de 1.600 policías procede desde las tres de la madrugada al desbloqueo de puentes y vías cortadas por centenares de transportistas que rechazan la vigencia del Decreto Supremo, vías que comunican la ciudad con las provincias vecinas. En el operativo policial se utilizan más de 200 motocicletas, todo su parque automotor y seis grúas que remolcan a los vehículos de servicio público que obstaculizan el tránsito. Como saldo del operativo, luego de la intervención en trece puntos de bloqueo con el uso de gases lacrimógenos, siete choferes son detenidos, dos vehículos retenidos, decenas de placas secuestradas y un camarógrafo atropellado. Luego del desbloqueo, los choferes se reagrupan en su Federación de la Av. Heroínas y marchan por el centro histórico. Ante el avance de la marcha, la policía redobla la vigilancia de la prefectura y con un cerco de agentes antimotines les impide la protesta frente al ediﬁcio prefectural, por el riesgo de una toma. En el trayecto, un grupo de marchistas responde con golpes contra un grupo de activistas de la plaza 14 de Septiembre, aﬁnes al MAS, que los insultan y exponen letreros con “No al paro borracho”. Aunque los choferes del valle esperan instrucciones de La Paz, la posición dominante es llamar a una asamblea y plantear nuevas medidas de presión. Mientras tanto los dirigentes gestionan la liberación de los choferes detenidos. Por otra parte, los choferes obligan a uno de sus aﬁliados a renunciar a su candidatura al Concejo Municipal por el Movimiento Al Socialismo (MAS). Luego, el gobierno y los transportistas ﬁrman un acuerdo que pone ﬁn al conﬁicto sobre el Decreto 420, luego del paro de 48 horas con movilizaciones y bloqueos. El convenio establece que una comisión negociará el alcance y la forma de aplicación de las sanciones ya establecidas en la norma contra los dueños de los buses y los operadores. Los transportistas levantan su huelga de hambre una vez que el gobierno acepta elaborar un decreto complementario que reglamente el Decreto 420. En la norma reglamentaria se tomarán en cuenta las observaciones del sector sindical. Según el convenio, el decreto complementario será emitido en un plazo de 30 días. La disposición contemplará el concepto y los límites de corresponsabilidad de conductores, propietarios de buses, empresas, unidades policiales y entidades del gobierno, tal como pidió el transporte sindicalizado. Autoridades de gobierno explican que en la norma se mantiene la sanción para los choferes del transporte interdepartamental, interprovincial e internacional que conduzcan en estado de ebriedad, con lo que perderán deﬁnitivamente su licencia. Sobre los 60 chóferes detenidos en los dos días de paro, autoridades del ministerio de gobierno señalan que la mayoría de los transportistas fueron imputados del delito de atentado contra la seguridad de los medios de transporte y que ﬁnalmente todos han sido liberados. En este marco, las negociaciones pasarán a un segundo escenario de diálogo en el que se tratará la reglamentación del decreto."
"29",70,193,0,0,1,0,0,1,0,0,"Santa Cruz de la Sierra, Santa Cruz","",0,0,0,"Aspirantes de las Escuelas de Maestros","En Santa Cruz, postulantes a la Escuela Superior de Formación de Maestros Enrique Finot, que reclaman la ampliación de cupos para la admisión de alumnos nuevos, toman por algunas horas las instalaciones del SEDUCA, afectando la atención al público en las instalaciones ubicadas en el Plan Tres Mil. Como medidas de presión, los postulantes se cruciﬁcan y escriben con su sangre algunos carteles exigiendo la atención a sus demandas. El sector pide 1.500 plazas para los alumnos nuevos y no 245 como aprobó el Ministerio de Educación para la Normal cruceña. De manera paralela algunos estudiantes regulares de la Normal protestan por el cierre de tres carreras en dicho centro de formación docente."
"1",72,197,0,0,1,0,0,0,1,0,"Nuestra Se_ora de La Paz, La Paz","",0,0,0,"","A causa de un problema entre dos concejales que pugnan por ser acaldes del municipio de Colquiri, un bloqueo paraliza el tráﬁco de vehículos, por dos días, en la carretera La Paz-Oruro. Quinientos camiones se encuentran parados en la ruta, en la localidad de Conani. Uno de los concejales, que era alcalde interino, se resiste a dejar el cargo teniendo el apoyo del campamento minero de Colquiri, que no quiere el retorno del anterior alcalde, el cual ganó un recurso legal que lo restituye en el cargo."
"21",78,201,0,0,1,1,0,0,0,0,"Nuestra Se_ora de La Paz, La Paz","",1,1,0,"Aspirantes de las Escuelas de Maestros","En la ciudad de La Paz, luego de una negociación fallida con el gobierno, los estudiantes y postulantes normalistas protagonizan un violento enfrentamiento con efectivos de la policía, mientras intentan llegar a la puerta de ingreso al Ministerio de Educación con una marcha de protesta por más cupos en las Normales y la renuncia de tres autoridades de ese ministerio. Los normalistas piden la destitución del viceministro de Educación Superior, del director de formación docente y de la encargada del tema institucional, a quien responsabilizan por la falta de solución a la demanda de infraestructura y mobiliario. En el caso de los cupos para alumnos nuevos, los aspirantes a las Normales piden al menos 1.500 plazas nuevas en medio de reclamos de fraude (supuesta venta de exámenes) en el proceso de admisión. Durante el enfrentamiento, la policía rocía gases lacrimógenos y agua mediante el camión Neptuno para dispersar a los marchistas, mientras que los estudiantes les lanzan piedras. Como saldo del enfrentamiento quedan heridos al menos 10 normalistas y un policía. Entre los heridos más graves hay un normalista con lesiones en la oreja izquierda, otros estudiantes con rotura de cabeza y hematomas y un policía herido en uno de los tobillos. Los policías también desaloj an a alrededor de ocho normalistas en huelga de hambre que se apostaron en una carpa cerca del Ministerio de Educación. Entre los estudiantes, al menos tres se cosen los labios como forma de protesta. Entretanto, en la ciudad de Santa Cruz, en señal de apoyo a sus compañeros de La Paz, un normalista se entierra, uno se cruciﬁca y otro se encadena. En la Paz, los dirigentes de los normalistas anuncian la radicalización de sus medidas de presión, las mismas que se determinarán en una reunión de delegados del sector a llevarse a cabo el lunes próximo."
"44",84,205,0,0,1,0,0,0,1,0,"Teoponte, La Paz","",0,0,0,"","Tras seis días de bloqueo de los comunarios del municipio de Teoponte, en el norte de La Paz, en demanda de acceso al mercado legal de coca, autoridades de gobierno se comprometen, a través de un acuerdo, a redactar un proyecto de ley de límite territorial que favorezca a las comunidades que no quieren pertenecer a Teoponte a fin de poder anexarse a Caranavi. Con el acuerdo se pone ﬁn al cerco en el que se mantenía a las poblaciones del lugar, donde ya comenzaban a escasear los alimentos."
"35",90,209,0,0,0,0,0,0,0,0,"","",0,0,0,"","Los estudiantes de las escuelas superiores de formación de maestros del país ﬁrman un acuerdo de 14 puntos con el gobierno con el que se pone ﬁn a sus medidas de presión en contra de supuestos actos de corrupción de funcionarios administrativos del Ministerio de Educación, falta de transparencia en la aplicación de los exámenes de ingreso y ausencia de infraestructura, entre otros ítems. El acuerdo deja sin efecto el anuncio del bloqueo de puentes hecho por miembros del comité de movilización de estudiantes de la Normal de Paracaya durante una vigilia realizada frente al SEDUCA en espera del resultado de las negociaciones. Entre los puntos más sobresalientes del convenio, el sector logra que el gobierno se comprometa a atender el equipamiento de las normales con computadoras, laboratorios, bibliotecas y conexión a internet. De la misma manera, los estudiantes consiguen que las confederaciones de maestros urbanos y rurales y la confederación de estudiantes de escuelas superiores constituyan una comisión de evaluación y seguimiento a los docentes invitados y a quienes tienen académicos. A su vez, los casos de estudiantes con arrastres que no cuenten con un grupo académico inmediato inferior serán analizados en función a informes de la Confederación de Estudiantes de las escuelas. El Ministerio de Educación también se compromete a investigar, a través de su Unidad de Transparencia, las denuncias en contra de los funcionarios administrativos cuestionados, para que se eleve un informe al Ministerio de Transparencia y Lucha contra la Corrupción y se proceda de acuerdo con sus competencias. El ejecutivo de la Confederación de Estudiantes de las escuelas superiores de formación de maestros, Freddy Vargas, maniﬁesta estar satisfecho con el acuerdo ﬁrmado."
"19",92,213,0,0,1,1,0,0,0,0,"Warnes, Santa Cruz","",0,0,0,"","En el departamento de Santa Cruz, municipio de Warnes, campesinos denuncian que sicarios habrían asesinado, el día de ayer y con impactos de bala, a dos dirigentes del MAS, uno de ellos precandidato a la alcaldía de Montero. El hecho causa la indignación de los campesinos del lugar, quienes intentan linchar a uno de los presuntos cómplices de los responsables de las ejecuciones y tomar las oﬁcinas de la policía en señal de protesta."
"14",94,215,0,0,1,0,0,0,1,0,"Cochabamba, Cochabamba","80",0,0,0,"Organizacion Territorial de Base (OTB)","En Cochabamba, un grupo de 80 personas, entre dirigentes vecinales y comunarios, bloquea el ingreso principal al relleno sanitario de la ciudad. Disputan con otro sector la dirección de la Organización Territorial de Base (OTB) de K’ara K’ara, asentada sobre la franja de seguridad del botadero del mismo nombre. Los dirigentes salientes buscan mantener su representatividad, mientras que los entrantes reclaman ante el concejo y el ejecutivo municipal la renovación de su directorio. El bloqueo de vía se realiza con llantas y ramas, con lo que al menos 10 carros basureros se ven obligados a tomar un desvío por Arrumani para llegar hasta el botadero. El hecho ocasiona diﬁcultades en el trabajo de la Empresa Municipal de Saneamiento Ambiental (EMSA)."
"40",100,219,0,0,1,0,1,0,0,0,"Departamento de Pando","",0,0,0,"Servicio Departamental de Salud (SEDES)","Trabajadores de salud del departamento de Pando, en el norte amazónico de Bolivia, ingresan a un paro laboral de 24 horas exigiendo a la prefectura el cumplimiento del pago del incremento del 14% a 93 funcionarios con ítems entre profesionales y personal de apoyo. En respuesta a la medida de presión, la prefectura declara ilegal el paro de los trabajadores de salud debido a que considera que todas sus demandas ya habrían sido favorablemente atendidas. Representantes de la prefectura señalan que se aprobó la nueva escala salarial y la retroactividad de ese beneﬁcio, misma que habría sido elevada a consideración del ministerio del ramo. En el departamento de Santa Cruz, miembros del comité cívico de Puerto Suárez y otras poblaciones involucradas con el proyecto de explotación del Mutún demandan al gobierno nacional explicaciones sobre la baja explotación del hierro, la falta de celeridad en las inversiones y el anuncio de ruptura del contrato con la Jindal Steel & Power. En este marco, anuncian la realización de una asamblea de emergencia para asumir medidas de presión. Al respecto, el ministro de Minería y Metalurgia señala que aún se encuentran en el plazo establecido por los cívicos, pero que están dispuestos a informar en detalle a la dirigencia cívica sobre sus demandas. Asimismo, recuerda que la empresa J indal Steel & Power tiene hasta el 19 de este mes para renovar la garantía económica del contrato. Explica que si la siderúrgica no renueva la boleta de garantía hasta esa fecha el contrato quedaría anulado de forma automática Miércoles 10"
"16",103,225,0,0,1,0,0,0,1,0,"Tapacari, Cochabamba","500~",0,0,0,"","En el departamento de Cochabamba, alrededor de 500 comunarios del municipio de Tapacarí bloquean la carretera Cochabamba-La Paz impidiendo que los buses de transporte interdepartamental y particular salgan a sus destinos en el occidente del país. El bloqueo deja a más de 400 vehículos en medio del camino y a cientos de pasajeros sin agua y comida por aproximadamente 8 horas. La medida de protesta se produce en demanda de una solución a un problema de límites con el municipio vecino de Arque. Tras una negociación con una comisión integrada por autoridades de los municipios de Tapacarí y Arqueubicados en la zona andina del departamentoy de la Prefectura, se logra declarar un cuarto intermedio mientras se busca una solución al conﬂicto. De esta manera, los buses normalizan sus salidas en horas de la tarde. Si bien el conﬂicto limítrofe entre Arque y Tapacarí data de hace más de ocho años y el proceso para darle solución se está tramitando en La Paz hace aproximadamente un mes, han resurgido los enfrentamientos entre comunarios, luego de que vecinos de Arque recorrieran sus moj ones hasta abarcar un yacimiento de piedra caliza y de la fábrica de cemento Sayari S.A., ubicados en la zona del mismo nombre. A insistencia de los representantes de Tapacarí, la prefectura atendió hace unos días el pedido de mediación y se comprometió a propiciar el diálogo para el 9 de marzo; sin embargo, según el alcalde tapacareño, la prefectura se habría parcializado a favor de Arque, hecho que ha derivado en el bloqueo. Entre los hombres varados por el bloqueo hay enfermos y mujeres con niños que lloran de hambre, con quienes los bloqueadores no tienen consideración. También se encuentran entre los perjudicados pequeños productores de hortalizas y leche, cuyos productos han sido dañados. Mucha gente camina varios kilómetros para hacer trasbordo a vagonetas que cobran 20 bolivianos para llegar a Cochabamba."
"34",109,229,0,0,1,0,0,0,0,1,"Quillacollo, Cochabamba","",0,0,0,"","Los aspirantes a las normales demandan que aquellos que obtuvieron una caliﬁcación de 51 en el examen de admisión ingresen a las Escuelas Superiores de Formación de Maestros o que se les asegure el cupo para la gestión 2011. Al respecto, el ministro de Educación aclara que en la convocatoria al examen para las Escuelas Superiores de Maestros no se establece un puntaje de aprobación, sino que se toman en cuenta las mejores notas hasta alcanzar el cupo correspondiente. La autoridad, además, asegura que los postulantes que obtuvieron las notas más altas se formarán en 24 especialidades de docencia y que no se descarta la posibilidad de ampliar el cupo de algunas escuelas superiores que tengan capacidad de albergar a los estudiantes. Los aspirantes a las normales amenazan con que, si no hay una respuesta positiva del gobierno, emitirán un voto de castigo al presidente Evo Morales en las elecciones de abril, así como anuncian la llegada de otros postulantes del interior para respaldar las medidas de protesta. En el departamento de Cochabamba, municipio de Quillacollo, un grupo de estudiantes de la Normal Simón Rodríguez inicia una huelga de hambre y una vigilia exigiendo una audiencia con la prefectura para conseguir que se les asigne una infraestructura en un lugar más céntrico. Actualmente esa Normal funciona en la zona de Villa Asunción, en Quillacollo, lugar considerado demasiado alejado e inseguro por los estudiantes movilizados. El director del centro de estudios admite que la Normal no tiene infraestructura propia, pero señala que ocupa dicho lugar por instrucción del Ministerio de Educación. Una representante estudiantil señala que durante los tres años de existencia de la Normal les cambiaron cinco veces de ediﬁcios. El director de la Normal aclara que, tratándose de una Normal desconcentrada, si el gobierno acepta una reubicación ésta no puede ser en otro municipio, señalando que no todos los estudiantes participan en la movilización y que existe un grupo que pasa clases con normalidad."
"4",111,233,0,0,1,0,0,0,0,1,"Departamento de Oruro","",0,0,0,"","Autoridades del departamento de Oruro se declaran en huelga de hambre exigiendo la devolución de 14 millones de bolivianos de sus regalías mineras, que habrían sido desviados por un error informático en el sistema de Impuestos Nacionales. La medida de presión reúne al presidente de la brigada parlamentaria, a autoridades prefecturales y originarias. El problema se suscitó hace ocho meses y perjudica la conclusión de algunas obras y programas en el departamento. Los recursos desviados, correspondientes a municipios productores de mineral, han sido utilizados por la alcaldía de la ciudad de La Paz, que ya habría devuelto una parte y también por la Prefectura de ese departamento, que adeudaría a Impuestos Nacionales al menos 18 millones de bolivianos, de los cuales 14 corresponden a Oruro. Por su parte, el prefecto de La Paz aclara que esa entidad no utilizó los recursos de otros departamentos de manera intencional y que se comprometió a devolverlos."
