"","new_line","line","month","day","protest","march.demonstration","strike","occupation","blockade","hunger.strike","location","number","police","violence","damage","organization","text"
"50",38,50,0,0,0,0,0,0,0,0,"","",0,0,0,"","Una multitud de simpatizantes del gobierno celebra en horas de la noche y frente al Palacio de Miraflores el quinto año de gestión gubernamental del presidente Hugo Chávez."
"38",42,57,0,0,1,1,0,0,0,0,"Santiago de Le�n de Caracas, Distrito Capital","1000+",0,0,0,"Simpatizantes del Gobierno","Miles de simpatizantes del gobierno se concentran en la Av. Victoria de Caracas desde donde marchan hasta la pista del Hipódromo La Rinconada para celebrar el día de la dignidad, en conmemoración de los 12 años del intento de golpe por parte del hoy presidente Hugo Chávez contra el gobierno de Carlos Andrés Pérez. Por su parte, sectores de la oposición al primer mandatario realizan marchas en Caracas, Maracaibo y Valencia para conmemorar los 12 años del intento de golpe de estado contra aquel gobierno y exigirle al Consejo Nacional Electoral (CNE) rapidez en el proceso de verificación de las firmas recabadas para solicitar el referendo revocatorio presidencial."
"44",46,61,0,0,1,1,0,0,0,0,"Tocuyito, Carabobo","100~",0,0,0,"","Según fuentes oficiales, cerca de 100 familiares de los reclusos del Internado Judicial Carabobo (IJC) conocido como Tocuyito, estado Carabobo, se autosecuestran tras realizar la visita dominical alegando que las autoridades penitenciarias habrían planificado el traslado de 155 internos hacia otras cárceles del país, como consecuencia de los violentos sucesos ocurridos durante el día sábado a causa del enfrentamiento entre bandas por el control del penal y en los cuales resultan 6 internos muertos y por lo menos 25 heridos. Al finalizar el III Foro Social Panamazónico en Ciudad Guayana, las organizaciones y movimientos sociales, étnicos y culturales de la región Pan-Amazónica expresan a través de un documento su total apoyo al proceso de transformación y revolución bolivariana que tiene lugar en el país. Reafirman los compromisos históricos que llevaron a la conformación de este Foro Social, la defensa de los derechos de los habitantes de la Amazonia y denuncian la amenaza de las transnacionales del capital por apoderarse de los 7 mil km2 de la región que abarca porciones de los territorios de Bolivia, Brasil, Colombia, Ecuador, Venezuela y Perú."
"30",50,69,0,0,0,0,0,0,0,0,"","",0,0,0,"","Los 96 familiares de los reclusos del IJC autosecuestrados el día anterior salen voluntariamente en horas de la tarde mientras se realiza el traslado de 139 presos del Penal de Tocuyito hacia otras penitenciarías del país."
"12",54,73,0,0,1,0,1,0,0,0,"Estado Zulia","",0,0,0,"Comando Intersindical Magisterial del Zulia","El Comando Intersindical Magisterial del Zulia realiza un paro de 24 hs con un acatamiento del 80% en las escuelas y liceos dependientes del Ministerio de Educación, en protesta por la dilación en la discusión y firma de un nuevo contrato colectivo."
"10",58,80,0,0,0,0,0,0,0,0,"","",0,0,0,"","De acuerdo con las estimaciones del Comando Intersindical del Magisterio del estado Carabobo, se cumple en un 80% el primer paro escalonado de los educadores en dicha región para exigir que se apresure la firma de la cuarta contratación colectiva."
"43",62,84,0,0,1,0,1,0,0,0,"Valencia, Carabobo","",0,0,0,"","Se realiza en la ciudad de Valencia, estado Carabobo, un paro de transporte con un acatamiento del 90% para protestar contra los disturbios ocurridos el día anterior en los cuales los estudiantes del Instituto Tecnológico de Valencia queman unas 10 unidades de transporte. El paro finaliza 6 hs después de iniciado, tras una reunión de emergencia solicitada por el gobernador del estado, quien se compromete a que el Fondo Nacional de Transporte Urbano (FONTUR) reemplazará las unidades incendiadas."
"25",66,88,0,0,1,1,0,0,0,0,"Santiago de Le�n de Caracas, Distrito Capital","",0,0,0,"Coordinadora Democr�tica (CD)","La Coordinadora Democrática (CD) realiza una marcha que parte desde 6 puntos distintos de la capital y finaliza en el Jardín Botánico para exigirle al CNE que dé una pronta respuesta en relación a la solicitud de referendo revocatorio en contra del presidente Hugo Chávez Frías."
"8",70,92,0,0,1,1,0,0,0,0,"Estado Zulia","3000~",0,0,0,"Empleados del Instituto Nacional del Menor","Cerca de 3 mil trabajadores del sector salud exigen al gobierno del estado Zulia la cancelación de sus compromisos laborales. Demandan la bonificación de fin de año, las vacaciones, la cancelación de los bonos nocturnos, aumentos de 20% dentro del salario mínimo decretado por el gobierno nacional en 2003, los cestatíckets y la violación de 39 cláusulas de la contratación colectiva, entre otras cosas, además del inicio de la discusión de un nuevo contrato colectivo, ya que el anterior está vencido desde el pasado 31 de diciembre."
"47",71,94,0,0,0,0,0,0,0,0,"","",0,0,0,"","Trasciende extraoficialmente que luego de varias horas de conversaciones y con una votación 3 a 2, el CNE decide enviar a la fase de reparos las 148 mil planillas que tienen observaciones correspondientes al referendo presidencial ya que encajan en la categoría de planas o asistidas, es decir que presentan caligrafía similar."
"24",75,98,0,0,1,1,0,0,0,0,"Santiago de Le�n de Caracas, Distrito Capital","",0,0,0,"Simpatizantes del Oposici�n","Grupos de simpatizantes de la oposición se manifiestan frente a las sedes de las embajadas de los países que integran el Grupo de los Quince para pedir solidaridad con la crisis política venezolana y apoyo para que se produzca una solución electoral. Por su parte, grupos de oficialistas protestan frente a la embajada de EE.UU. por la injerencia de ese país en asuntos interno que ha denunciado el gobierno en las últimas 2 semanas."
"36",78,105,0,0,1,1,0,0,0,0,"Santiago de Le�n de Caracas, Distrito Capital","1000+",0,0,0,"Petr�leos de Venezuela SA (PDVSA)","Más de mil trabajadores de Petróleos de Venezuela SA (PDVSA) provenientes del oriente y occidente del país se presentan en las afueras de la embajada de EE.UU. para protestar contra la intromisión del gobierno norteamericano en los asuntos internos del país."
"20",82,109,0,0,1,0,0,1,0,0,"Maracaibo, Zulia","",0,0,0,"Simpatizantes del Oposici�n","En Maracaibo, estado Zulia, un grupo de opositores al gobierno toma la sede del CNE para exigir que sus firmas sean consideradas válidas y en rechazo a las últimas decisiones tomadas por el directorio de ese ente. En Caracas, grupos de opositores al gobierno se congregan en diferentes lugares del este de la ciudad para participar en la movilización convocada por la CD en protesta por la decisión del ente electoral de llevar a reparo más de 148 mil planillas con las firmas para solicitar el revocatorio presidencial. En horas del mediodía, efectivos de la Guardia Nacional (GN) lanzan bombas lacrimógenas contra la primera avanzada de la marcha en la Av. Libertador, dando inicio a una serie de enfrentamientos que continúan durante horas, resultando 2 personas muertas y más de 20 heridas. Las manifestaciones y los enfrentamientos se repiten en varias ciudades del interior del país."
"41",86,113,0,0,1,1,0,0,0,0,"","",0,1,0,"","Por segundo día consecutivo grupos de opositores al gobierno del presidente Hugo Chávez salen a la calle a protestar contra la decisión del CNE de pasar a revisión más de 148 mil planillas con firmas que solicitan el referendo revocatorio del mandato del presidente. "
"37",91,117,0,0,1,1,0,0,0,0,"Santiago de Le�n de Caracas, Distrito Capital","10000+",0,0,0,"Simpatizantes del Gobierno","Más de un millón de simpatizantes del gobierno del presidente Hugo Chávez realizan una marcha por las calles de Caracas hasta el Jardín Botánico bajo la consigna Venezuela se Respeta, para repudiar la injerencia del gobierno de EE.UU. en asuntos internos del país. "
"34",94,119,1,0,0,0,0,0,0,0,"","",0,0,0,"","Marzo Lunes 1"
"40",96,126,0,0,1,0,0,0,1,0,"Valencia, Carabobo","",1,1,0,"Simpatizantes del Oposici�n","Por cuarto día consecutivo, sectores de la oposición al gobierno de Hugo Chávez cortan las principales calles de la ciudad de Valencia, estado Carabobo, en protesta contra la decisión del CNE de pedir la revisión de más de 800 mil firmas para solicitar el referendo revocatorio presidencial. Las protestas se repiten en todo el país, registrándose también hechos de violencia en Puerto Cabello, Naguanagua, Miranda, Maracaibo, Mérida, Aragua, y Barquisimeto, entre otras ciudades. Como consecuencia de los enfrentamientos entre manifestantes opositores, GN y grupos oficialistas, 17 personas resultan heridas en el estado Carabobo, mientras que otras nueve resultan detenidas, entre ellas el alcalde de San Joaquín, César Hernández. En Caracas, se registran 25 manifestantes heridos y 19 personas detenidas."
"15",100,130,0,0,0,0,0,0,0,0,"","",0,0,0,"","El presidente del CNE, Francisco Carrasquero, anuncia que el ente comicial decide por el voto de la mayoría de su directorio que son válidas 1.832.493 solicitudes y se pasan a reparo 876.017 firmas. Además se encuentran 377.503 solicitudes pertenecientes a menores de edad, no inscritos, fallecidos e inhabilitados electoralmente."
"11",101,132,0,0,1,1,0,0,0,0,"Santiago de Le�n de Caracas, Distrito Capital","",0,1,0,"Simpatizantes del Gobierno/Simpatizantes del Oposici�n","Durante el 5º día de protestas, vuelven a registrarse fuertes enfrentamientos entre grupos opositores, oficialistas y la GN en Caracas, Los Salias, Valencia, Maracaibo y Cabimas, con numerosos heridos y detenidos. Al finalizar la jornada una persona muere en Carabobo, una en Mérida y 4 más durante los enfrentamientos en Caracas, con lo que el número total de fallecidos durante los 5 días de protestas asciende a diez."
"42",105,136,0,0,1,0,0,1,0,0,"Maracaibo, Zulia","",0,0,0,"","Por tercer día consecutivo estudiantes del Instituto Universitario de Tecnología de Maracaibo, estado Zulia, toman las instalaciones de la institución para protestar por la detención de 19 estudiantes y un profesor de esa casa de estudios durante la tarde del pasado martes en una protesta por las decisiones del CNE."
"22",109,140,0,0,1,1,0,0,0,0,"Machiques, Zulia","",1,1,0,"Coordinadora Democr�tica (CD)","Gremios y dirigentes de la CD junto con el alcalde de Machiques marchan hasta el sector Barrio Alto, en la entrada de la ciudad, en defensa de las firmas pasadas a revisión por el CNE. Durante la manifestación, los opositores lanzan objetos contundentes contra los efectivos de la GN, quienes responden lanzando gases lacrimógenos. Como saldo del enfrentamiento resulta una mujer muerta y 10 personas heridas."
"18",113,144,0,0,1,1,0,0,0,0,"Santiago de Le�n de Caracas, Distrito Capital","2000+",0,0,0,"","En Caracas, más de 2 mil personas marchan desde la Plaza de la Meritocracia en Chuao hasta la sede de la Organización de Estados Americanos (OEA) para respaldar su actuación, solicitar la presencia urgente en el país del secretario general César Gaviria y pedirle que presione la apertura de una investigación de las detenciones y torturas cometidas contra opositores por presuntos militares y policías durante las manifestaciones ocurridas desde el viernes anterior."
"5",117,152,0,0,1,1,0,0,0,0,"Santiago de Le�n de Caracas, Distrito Capital","1000+",0,0,0,"Simpatizantes del Oposici�n","Centenares de miles de opositores al gobierno marchan desde seis puntos de la ciudad de Caracas hasta la Av. Libertador donde se unen para pedir entre otras cosas libertad a los presos políticos y la realización del referendo revocatorio del mandato presidencial. "
"29",121,156,0,0,0,0,0,0,0,0,"","",0,0,0,"","Los 3 magistrados de la Sala Electoral del Tribunal Supremo de Justicia (TSJ) declaran válidas las 876.017 firmas recogidas por la oposición para solicitar el referendo revocatorio presidencial y pasadas a reparo por el CNE. Por su parte, el Consejo anuncia que apelará la decisión de la Sala Electoral del TSJ."
"19",125,160,0,0,1,0,0,0,0,1,"Santiago de Le�n de Caracas, Distrito Capital","300+",0,0,0,"Presos del Centro Penitenciario Yare II","En horas de la noche, más de 300 presos del Centro Penitenciario Yare II comienzan una huelga de hambre por el traslado el pasado 13 de marzo de algunos compañeros a los que quieren de vuelta en este penal. Además, se quejan del retardo judicial en el circuito judicial específico de Ocumare y el constante maltrato de la GN."
"35",129,164,0,0,1,0,1,0,0,0,"","19000+",0,0,0,"Empleados del Instituto Nacional del Menor","Más de 19 mil trabajadores, entre obreros y empleados de los 14 hospitales y 84 ambulatorios adscritos a la Secretaría de Salud de la Alcaldía Mayor paralizan sus actividades para exigirle al Ministerio de Finanzas la cancelación de los salarios correspondientes a la primera quincena del mes en curso."
"2",133,168,0,0,1,1,0,0,0,0,"Santiago de Le�n de Caracas, Distrito Capital","",0,0,0,"","Activistas políticos, diversas ONGs, representantes de los pueblos árabes, dirigentes agrarios, luchadores sociales, y organizaciones estudiantiles, culturales y sociales realizan una concentración en las adyacencias de la Plaza Morelos de Caracas por la Paz y contra la violencia y la injerencia extranjera, al conmemorarse el primer aniversario de la invasión a Irak por parte de EE.UU."
"28",137,175,0,0,0,0,0,0,0,0,"","",0,0,0,"","La Sala Constitucional del TSJ anula el fallo emitido el 15 de marzo último por la Sala Electoral del mismo tribunal que validó las 876.017 firmas con igual caligrafía recogidas por la oposición para tramitar la solicitud de referendo revocatorio contra el presidente Hugo Chávez. El fallo establece que el CNE está facultado para desarrollar la normativa en materia electoral así como dilucidar dudas y vacíos que las leyes electorales susciten. Los 19 mil empleados del sector salud adscritos a la Alcaldía Mayor finalizan el paro de actividades iniciado el viernes anterior, luego de recibir el pago de la primera quincena de marzo."
"1",139,179,1,0,0,0,0,0,0,0,"","",0,0,0,"","Abril Jueves 1"
"31",141,183,0,0,1,1,0,0,0,0,"Maracaibo, Zulia","",0,0,0,"","Los gremios de Educación, Salud, Cultura y empleados y obreros que dependen del ejecutivo del estado Zulia protestan frente a la sede de la gobernación en Maracaibo, reclamando la cancelación de las cláusulas contractuales vencidas que incluyen cestatíckets de febrero y marzo, 10% de incremento salarial, bono de compensación por no aumentar el salario y los compromisos con los jubilados."
"4",145,187,0,0,1,1,0,0,0,0,"Santiago de Le�n de Caracas, Distrito Capital","100+",0,0,0,"","Centenares de familiares y amigos de las personas fallecidas durante el golpe de estado de abril de 2002, junto con una multitud de simpatizantes del gobierno, marchan hasta el puente Llaguno de Caracas por la verdad y contra la impunidad. En el camino, pasan por la sede de la Cancillería, donde entregan un documento en el que rechazan la supuesta injerencia de Washington en la preparación y ejecución de los hechos. Por su parte, la CD realiza en Caracas una caravana por la dignidad y en contra de la traición al pueblo venezolano."
"13",149,191,0,0,0,0,0,0,0,0,"","",0,0,0,"","El presidente de la Sala Electoral del TSJ lee un dictamen definitivo donde se repite, con pequeñas modificaciones en el texto, la sentencia de la misma cámara del 15 de marzo pasado en la que se dan por válidas las 876.017 firmas recogidas por la oposición para solicitar el referendo revocatorio contra el mandato del presidente Chávez y que el CNE había pasado a reparo. De este modo, se le vuelve a ordenar al CNE que se tomen como válidas dichas firmas."
"9",153,198,0,0,1,1,0,0,0,0,"Santiago de Le�n de Caracas, Distrito Capital","",0,0,0,"Simpatizantes del Gobierno","Con un acto frente al palacio de Miraflores en Caracas, una multitud de simpatizantes del proceso revolucionario, el presidente Chávez y otros representantes del gobierno celebran el segundo aniversario del regreso al poder del primer mandatario tras el golpe de estado del 11 de abril de 2002."
"14",157,202,0,0,0,0,0,0,0,0,"","",0,0,0,"","El presidente del CNE, Francisco Carrasquero, anuncia la aprobación del reglamento que regirá los procesos de reparos y las cifras definitivas del referendo revocatorio presidencial. "
"51",159,204,0,0,1,1,0,0,0,0,"Maracaibo, Zulia","",0,0,0,"","Una semana después de iniciar el paro indefinido en reclamo de sus beneficios contractuales, los representantes de los gremios docentes dependientes del ejecutivo regional del estado Zulia realizan una concentración en la plazoleta de La Basílica en Maracaibo en la que anuncian que se niegan a aceptar la propuesta de hacer efectivo el nuevo tabulador salarial acordado con el gobierno a partir de septiembre. Ratifican la continuidad de la paralización de actividades en los planteles hasta que se aplique dicho tabulador antes de que culmine el año escolar para que tenga incidencia en el bono vacacional y el salario."
"17",163,208,0,0,1,0,1,0,0,0,"","",0,0,0,"Sindicato �nico de Trabajadores de la Industria Sider�rgica y sus Similares (SUTISS)","El Sindicato Único de Trabajadores de la Industria Siderúrgica y sus Similares (SUTISS), en asamblea general de trabajadores, acuerda paralizar en su totalidad las operaciones de la Siderúrgica del Orinoco (SIDOR) por 48 hs en protesta por la negativa de la empresa de cancelar a sus trabajadores las utilidades líquidas obtenidas en el ejercicio fiscal 2003. Al mismo tiempo, exige que se retiren las 200 calificaciones de despido que recaen sobre el personal y se mejore el servicio médico, de transporte y la seguridad industrial."
"33",167,212,0,0,1,0,1,0,0,0,"","",0,0,0,"Empleados del Sider�rgica del Orinoco (SIDOR)","Los trabajadores de SIDOR deciden en asamblea extraordinaria convertir en huelga indefinida el paro iniciado el último jueves."
"45",168,214,0,0,0,0,0,0,0,0,"","",0,0,0,"","Seis de los 7 sindicatos que conforman el comando intergremial del estado Zulia convocan a los maestros a reincorporarse a las aulas a partir del martes próximo luego de que en una consulta que realizara la Federación Venezolana de Maestros (FVM) a sus agremiados, éstos votan por aceptar la propuesta del gobierno regional de cancelar el nuevo tabulador en agosto y volver así a las aulas. "
"32",171,221,0,0,1,1,0,0,0,0,"Santiago de Le�n de Caracas, Distrito Capital","",1,1,0,"Confederaci�n de Trabajadores de Venezuela (CTV)","Los ocho gremios de maestros que se agrupan en la Confederación de Trabajadores de Venezuela (CTV) realizan una marcha hasta el Ministerio de Educación, Cultura y Deportes para demandar, entre otras cosas, un incremento en los salarios del 50%, iniciar los concursos y ascensos y aumentar varios bonos. Al llegar al lugar, un grupo de simpatizantes del oficialismo disuelve la concentración a fuerza de disparos y objetos contundentes resultando herido de bala un oficial de la Policía Metropolitana (PM)."
"27",175,225,0,0,0,0,0,0,0,0,"","",0,0,0,"","La directiva de SIDOR introduce ante la Fiscalía una demanda en contra de SUTISS por atentar contra la propiedad privada y violentar el derecho al trabajo aduciendo que el sindicato intentó desalojar, en algunos casos en forma violenta, a los empleados de confianza y del área administrativa que no quieren sumarse al paro. Además, la empresa advierte que no cancelará sueldos al personal inactivo. Por su parte, el sindicato acuerda radicalizar la protesta impidiendo el paso a cualquier empleado a las plantas de SIDOR."
"26",179,229,0,0,0,0,0,0,0,0,"","",0,0,0,"","La dirección de SIDOR anuncia que la empresa decide suspender totalmente sus operaciones administrativas en su sede de Puerto Ordaz ante la violencia generada por representantes del sindicato que en la tarde del jueves radicalizan sus protestas bloqueando el paso a algunos trabajadores y desalojando a otros."
